Frame,Pillar1,Pillar2,Pillar3,Pillar4
54,130.5038,106.4574,-162.4348,-86.0454
55,130.8218,107.0251,-163.5821,-85.1472
56,131.0691,107.511,-164.8585,-84.2863
57,131.2535,107.9321,-166.2522,-83.4611
58,131.3817,108.3,-167.7487,-82.6697
59,131.46,108.6238,-169.3301,-81.9102
60,131.4941,108.9096,-170.9725,-81.1804
61,131.4892,109.1626,-172.6422,-80.4778
62,131.4498,109.3862,-174.2817,-79.7994
63,131.3802,109.5835,-175.7697,-79.1423
64,131.2842,109.7566,-176.8059,-78.5028
65,131.1652,109.9074,176.8608,-77.8768
66,131.0264,110.0375,175.8951,-77.2594
67,130.8706,110.1482,174.4352,-76.6457
68,130.7005,110.2408,172.8033,-76.0291
69,130.5184,110.3164,171.1255,-75.4021
70,130.3267,110.376,169.456,-74.756
71,130.1273,110.4208,167.8228,-74.0801
72,129.9225,110.4519,166.2426,-73.3612
73,129.7139,110.4703,164.7258,-72.5838
74,129.5034,110.4771,163.2796,-71.7276
75,129.2929,110.4738,161.9093,-70.7678
76,129.0841,110.4613,160.618,-69.673
77,128.8787,110.4409,159.4081,-68.4019
78,128.6785,110.4141,158.2814,-66.9023
79,128.4853,110.3822,157.239,-65.1071
80,128.3007,110.3466,156.2816,-62.9294
81,128.1267,110.3088,155.4101,-60.2608
82,127.9654,110.2707,154.6256,-56.9736
83,127.8184,110.2337,153.9287,-52.9359
84,127.6879,110.1997,153.3209,-48.0535
85,127.5763,110.1706,152.8039,-42.3664
86,127.4856,110.1482,152.3798,-36.1924
87,127.4184,110.1349,152.0514,-30.2441
88,127.3772,110.1328,151.8221,-25.5193
89,127.3649,110.1444,151.696,-22.8483
90,127.3844,110.1723,151.6782,-22.442
91,127.4396,110.2189,151.7781,-24.1581
92,127.5321,110.2849,151.9991,-27.7885
93,127.6616,110.3707,152.339,-32.9232
94,127.8283,110.4769,152.7969,-38.8241
95,128.033,110.6045,153.3729,-44.6715
96,128.276,110.7543,154.0675,-49.902
97,128.558,110.9275,154.8822,-54.2918
98,128.8801,111.1255,155.8192,-57.8465
99,129.2433,111.3495,156.881,-60.674
100,129.6488,111.6012,158.0706,-62.905
101,130.0978,111.8823,159.3913,-64.6598
102,130.5918,112.1945,160.8464,-66.0366
103,131.1322,112.54,162.4393,-67.113
104,131.7205,112.9208,164.1731,-67.948
105,132.3582,113.339,166.0503,-68.5863
106,133.047,113.7973,168.0727,-69.0627
107,133.7885,114.2982,170.2413,-69.4024
108,134.5843,114.8446,172.5556,-69.6255
109,135.436,115.4396,175.0134,-69.7472
110,136.345,116.0864,177.6102,-69.7792
111,137.3128,116.7887,-179.6353,-69.7302
112,138.3408,117.5505,-176.7944,-69.6072
113,139.4302,118.3762,-173.8219,-69.4155
114,140.5819,119.2705,-170.7461,-69.1587
115,141.7967,120.2389,-167.5821,-68.8402
116,143.0752,121.2874,-164.3462,-68.4617
117,144.4174,122.4225,-161.0562,-68.025
118,145.8231,123.652,-157.7299,-67.531
119,147.2917,124.9842,-154.3853,-66.98
120,148.8219,126.4288,-151.0394,-66.3723
121,150.4118,127.9963,-147.7082,-65.7077
122,152.0589,129.6983,-144.4056,-64.9857
123,153.7599,131.5473,-141.1436,-64.2057
124,155.5106,133.555,-137.9318,-63.3668
125,157.3056,135.7303,-134.7777,-62.4679
126,159.1389,138.0732,-131.6861,-61.5077
127,161.0029,140.561,-128.66,-60.4849
128,162.8886,143.1188,-125.7006,-59.3979
129,164.7855,145.5509,-122.8076,-58.2449
130,166.6807,147.4029,-119.9792,-57.0242
131,168.5584,147.7435,-117.213,-55.7336
132,170.3982,145.0844,-114.5054,-54.3711
133,172.1711,-137.9732,-111.8529,-52.9342
134,173.831,-126.1419,-109.2513,-51.4203
135,175.2927,-111.0959,-106.6967,-49.8269
136,176.3837,-95.4783,-104.1852,-48.1509
137,176.8206,-81.4126,-101.7132,-46.3892
138,-176.4819,-69.6327,-99.2773,-44.5381
139,-175.6571,-59.9921,-96.8751,-42.5941
140,-174.6683,-52.1773,-94.5048,-40.5533
141,-173.6288,-45.9813,-92.1342,-38.4291
142,-172.5467,-41.3311,-89.7335,-36.2409
143,-171.4501,38.2251,-87.3052,-33.9929
144,-170.3562,36.6251,-84.852,-31.6895
145,-169.2765,36.4176,-82.3763,-29.3352
146,-168.2192,37.4072,-79.8809,-26.9354
147,-167.1901,39.3513,-77.369,-24.4958
148,-166.1938,42.0094,-74.8435,-22.0234
149,-165.2335,45.1774,-72.3076,-19.5272
150,-164.3114,48.6973,-69.7647,-17.0191
151,-163.4286,52.4524,-67.2182,-14.5171
152,-162.5859,56.3584,-64.672,-12.0514
153,-161.7826,60.3551,-62.1298,-9.6791
154,-161.0175,64.3988,-59.5957,-7.5219
155,-160.2891,68.458,-57.0739,-5.8591
156,-159.5949,72.5088,-54.5692,5.2221
157,-158.932,76.5337,-52.0865,5.9714
158,-158.2971,80.519,-49.6309,7.7241
159,-157.6868,84.4545,-47.2084,9.9684
160,-157.0974,88.3317,-44.8251,12.4413
161,-156.525,92.1443,-42.488,15.0276
162,-155.9665,95.8867,-40.205,17.6728
163,-155.4182,99.5545,-37.9845,20.3477
164,-154.8773,103.1443,-35.8367,23.0345
165,-154.3414,106.6524,-33.7728,25.7212
166,-153.8084,110.0763,-31.8061,28.3986
167,-153.2771,113.4136,-29.9514,31.0594
168,-152.7467,116.6617,-28.2263,33.6973
169,-152.2174,119.8183,-26.6504,36.3067
170,-151.6895,122.8818,-25.2461,38.8822
171,-151.1645,125.8497,-24.0377,41.4188
172,-150.6441,128.7204,-23.0504,43.9118
173,-150.1308,131.4916,-22.3096,46.3562
174,-149.6275,134.1614,-21.8378,48.7474
175,-149.1376,136.7278,-21.6531,51.0808
176,-148.665,139.1887,-21.7679,53.3515
177,-148.2136,141.5422,-22.1883,55.555
178,-147.788,143.786,-22.9161,57.6865
179,-147.3927,145.9182,-23.952,59.7414
180,-147.0325,147.9366,-25.2996,61.7149
181,-146.7125,149.839,-26.97,63.6021
182,-146.4378,151.6234,-28.9857,65.3984
183,-146.2134,153.2876,-31.3841,67.0987
184,-146.0447,154.8296,-34.2205,68.6981
185,-145.9368,156.2474,-37.5689,70.1919
186,-145.8948,157.539,-41.5218,71.5748
187,-145.9241,158.7024,-46.1828,72.8419
188,-146.0297,159.7358,-51.651,73.9881
189,-146.2168,160.6373,-57.9907,75.0083
190,-146.4904,161.4049,-65.1864,75.8973
191,-146.8298,162.0692,-73.0416,76.6075
192,-147.2134,162.6623,-81.1428,77.1024
193,-147.6441,163.1856,-88.9901,77.3926
194,-148.1245,163.641,-96.1207,77.4883
195,-148.6567,164.0309,-102.2468,77.3995
196,-149.2426,164.3579,-107.2956,77.1357
197,-149.8835,164.6247,-111.3558,76.7061
198,-150.5802,164.8338,-114.5955,76.1197
199,-151.3334,164.9878,-117.2007,75.3854
200,-152.1431,165.0891,-119.3393,74.5117
201,-153.0091,165.1398,-121.1496,73.507
202,-153.9306,165.1417,-122.7391,72.3793
203,-154.9068,165.0964,-124.1888,71.1366
204,-155.9361,165.0051,-125.5577,69.7867
205,-157.0168,164.8691,-126.8883,68.3375
206,-158.147,164.689,-128.2103,66.7962
207,-159.324,164.4657,-129.5438,65.1705
208,-160.5453,164.1997,-130.9021,63.4675
209,-161.8079,163.8915,-132.293,61.6945
210,-163.1082,163.5417,-133.7206,59.8584
211,-164.4429,163.1507,-135.186,57.9663
212,-165.8077,162.7196,-136.6881,56.0253
213,-167.1985,162.2492,-138.2243,54.0423
214,-168.6107,161.741,-139.7905,52.0243
215,-170.0392,161.1965,-141.3822,49.9784
216,-171.4785,160.6178,-142.9936,47.9123
217,-172.9223,160.0071,-144.6191,45.8338
218,-174.3625,159.3673,-146.2521,43.7517
219,-175.787,158.7019,-147.8861,41.6761
220,-177.1704,158.0141,-149.5143,39.6188
221,-178.419,157.3081,-151.1299,37.5948
222,178.9449,156.5883,-152.7257,35.6233
223,178.0852,155.8594,-154.2947,33.7307
224,176.8504,155.1264,-155.8298,31.9527
225,175.5759,154.3945,-157.3241,30.3394
226,174.3196,153.6692,-158.7704,28.9601
227,173.1012,152.9563,-160.1615,27.9083
228,171.9317,152.2612,-161.4907,27.3025
229,170.8196,151.5902,-162.7509,27.2798
230,169.7721,150.9489,-163.9352,27.9751
231,168.7959,150.3432,-165.0369,29.488
232,167.8974,149.779,-166.0492,31.848
233,167.0829,149.2621,-166.9655,-34.9898
234,166.3586,148.7982,-167.7793,-38.7438
235,165.7302,148.3924,-168.4843,-42.841
236,165.2038,148.0503,-169.0741,-46.937
237,164.7849,147.7767,-169.5429,-50.6513
238,164.4791,147.5762,-169.8846,-53.6217
239,164.2919,147.4531,-170.0935,-55.5474
240,164.2284,147.4113,-170.1644,-56.2187
241,164.2284,147.4113,-170.1644,-56.2187
242,164.2284,147.4113,-170.1644,-56.2187
243,164.2284,147.4113,-170.1644,-56.2187
244,164.2284,147.4113,-170.1644,-56.2187
245,164.2284,147.4113,-170.1644,-56.2187
246,164.2284,147.4113,-170.1644,-56.2187
247,164.2284,147.4113,-170.1644,-56.2187
248,164.2284,147.4113,-170.1644,-56.2187
249,164.2284,147.4113,-170.1644,-56.2187
250,164.2284,147.4113,-170.1644,-56.2187
