Frame,Pillar1,Pillar2,Pillar3,Pillar4
79,1.1113,1.1088,0.1223,0.9308
80,1.0971,1.1097,0.1174,0.946
81,1.0822,1.1099,0.1168,0.961
82,1.0661,1.1088,0.1212,0.9753
83,1.0489,1.1066,0.1303,0.9891
84,1.0306,1.1033,0.1433,1.0024
85,1.0112,1.099,0.1594,1.0152
86,0.9909,1.0939,0.1779,1.0277
87,0.9696,1.0879,0.1984,1.04
88,0.9475,1.0812,0.2203,1.052
89,0.9245,1.0738,0.2435,1.0639
90,0.9007,1.066,0.2676,1.0757
91,0.8762,1.0577,0.2927,1.0874
92,0.851,1.049,0.3184,1.0992
93,0.8253,1.04,0.3447,1.111
94,0.799,1.0309,0.3716,1.1229
95,0.7722,1.0216,0.3989,1.1349
96,0.7451,1.0123,0.4265,1.1471
97,0.7175,1.0031,0.4545,1.1594
98,0.6897,0.994,0.4827,1.1719
99,0.6617,0.9852,0.5111,1.1847
100,0.6335,0.9766,0.5396,1.1976
101,0.6052,0.9683,0.5681,1.2107
102,0.5769,0.9604,0.5966,1.2239
103,0.5487,0.953,0.625,1.2374
104,0.5205,0.9461,0.6533,1.2509
105,0.4926,0.9397,0.6813,1.2646
106,0.4649,0.9339,0.7091,1.2784
107,0.4375,0.9287,0.7365,1.2922
108,0.4105,0.924,0.7636,1.306
109,0.384,0.92,0.7901,1.3198
110,0.358,0.9166,0.8162,1.3336
111,0.3326,0.9137,0.8416,1.3472
112,0.308,0.9114,0.8664,1.3606
113,0.284,0.9097,0.8904,1.3738
114,0.2609,0.9085,0.9136,1.3867
115,0.2387,0.9077,0.9359,1.3992
116,0.2175,0.9074,0.9573,1.4114
117,0.1974,0.9074,0.9777,1.4231
118,0.1784,0.9078,0.997,1.4342
119,0.1606,0.9084,1.0152,1.4448
120,0.1442,0.9093,1.0321,1.4548
121,0.1291,0.9102,1.0478,1.464
122,0.1155,0.9113,1.0621,1.4726
123,0.1035,0.9124,1.075,1.4802
124,0.093,0.9135,1.0863,1.4871
125,0.0842,0.9145,1.0962,1.493
126,0.0771,0.9153,1.1044,1.4979
127,0.0716,0.9161,1.1109,1.5018
128,0.0678,0.9166,1.1156,1.5047
129,0.0655,0.917,1.1185,1.5064
130,0.0647,0.9171,1.1194,1.507
131,0.0653,0.9169,1.1186,1.5064
132,0.0671,0.9164,1.1162,1.5048
133,0.0702,0.9155,1.1122,1.5021
134,0.0746,0.9144,1.1067,1.4985
135,0.0803,0.913,1.0997,1.4938
136,0.0874,0.9115,1.0914,1.4883
137,0.0959,0.9097,1.0817,1.4819
138,0.1058,0.9078,1.0708,1.4747
139,0.1171,0.9059,1.0586,1.4668
140,0.1296,0.904,1.0452,1.4581
141,0.1433,0.9021,1.0307,1.4488
142,0.1583,0.9003,1.0152,1.4389
143,0.1743,0.8986,0.9986,1.4284
144,0.1914,0.8972,0.9811,1.4174
145,0.2094,0.8961,0.9626,1.4061
146,0.2284,0.8954,0.9433,1.3943
147,0.2482,0.895,0.9233,1.3823
148,0.2688,0.8951,0.9025,1.3699
149,0.2901,0.8956,0.881,1.3574
150,0.3121,0.8967,0.8588,1.3447
151,0.3347,0.8984,0.8361,1.332
152,0.3578,0.9007,0.8129,1.3191
153,0.3815,0.9036,0.7892,1.3064
154,0.4055,0.9072,0.7651,1.2937
155,0.43,0.9115,0.7407,1.2811
156,0.4548,0.9164,0.7159,1.2687
157,0.4798,0.922,0.6909,1.2565
158,0.5051,0.9283,0.6657,1.2445
159,0.5305,0.9352,0.6404,1.2329
160,0.556,0.9427,0.615,1.2216
161,0.5815,0.9509,0.5896,1.2107
162,0.607,0.9596,0.5642,1.2002
163,0.6325,0.9688,0.5389,1.1902
164,0.6579,0.9785,0.5137,1.1806
165,0.683,0.9887,0.4888,1.1715
166,0.708,0.9992,0.464,1.1629
167,0.7326,1.0101,0.4396,1.1548
168,0.7569,1.0212,0.4156,1.1472
169,0.7808,1.0325,0.392,1.1401
170,0.8043,1.0439,0.3688,1.1335
171,0.8273,1.0554,0.3462,1.1275
172,0.8497,1.0669,0.3242,1.1219
173,0.8714,1.0783,0.3028,1.1167
174,0.8926,1.0896,0.2821,1.112
175,0.9129,1.1007,0.2622,1.1077
176,0.9326,1.1116,0.2431,1.1038
177,0.9513,1.122,0.2249,1.1002
178,0.9692,1.1321,0.2076,1.097
179,0.9862,1.1417,0.1912,1.094
180,1.0021,1.1507,0.1759,1.0913
181,1.017,1.1592,0.1616,1.0887
182,1.0308,1.1669,0.1485,1.0863
183,1.0435,1.174,0.1365,1.084
184,1.0549,1.1802,0.1257,1.0817
185,1.0651,1.1855,0.1161,1.0795
186,1.0739,1.19,0.1076,1.0773
187,1.0814,1.1934,0.1004,1.075
188,1.0874,1.1959,0.0944,1.0726
189,1.092,1.1972,0.0895,1.0701
190,1.095,1.1974,0.0859,1.0675
191,1.0954,1.1948,0.0839,1.0635
192,1.0925,1.1879,0.084,1.0568
193,1.0864,1.1771,0.0871,1.0476
194,1.0774,1.1624,0.0941,1.0362
195,1.0657,1.1441,0.1056,1.0227
196,1.0516,1.1225,0.1218,1.0074
197,1.0354,1.0978,0.1423,0.9906
198,1.0173,1.0702,0.1668,0.9725
199,0.9977,1.0398,0.1948,0.9535
200,0.9769,1.007,0.2258,0.9339
201,0.9552,0.972,0.2595,0.9139
202,0.9329,0.935,0.2956,0.8941
203,0.9104,0.8962,0.3337,0.8747
204,0.888,0.8559,0.3735,0.856
205,0.8661,0.8143,0.4148,0.8386
206,0.8451,0.7715,0.4574,0.8226
207,0.8253,0.7279,0.5009,0.8084
208,0.807,0.6837,0.5452,0.7964
209,0.7905,0.6392,0.59,0.7867
210,0.7761,0.5944,0.635,0.7796
211,0.7641,0.5498,0.6801,0.7751
212,0.7545,0.5055,0.7249,0.7734
213,0.7476,0.4618,0.7693,0.7743
214,0.7432,0.419,0.8131,0.7777
215,0.7413,0.3773,0.856,0.7835
216,0.7418,0.337,0.8977,0.7915
217,0.7446,0.2984,0.9382,0.8012
218,0.7492,0.2619,0.977,0.8123
219,0.7554,0.2278,1.014,0.8246
220,0.7628,0.1967,1.049,0.8375
221,0.7711,0.1689,1.0818,0.8508
222,0.7799,0.1451,1.112,0.864
223,0.7888,0.126,1.1396,0.8767
224,0.7975,0.1119,1.1642,0.8887
225,0.8056,0.1029,1.1856,0.8996
226,0.8128,0.0983,1.2037,0.9091
227,0.8187,0.097,1.2181,0.9168
228,0.8232,0.0975,1.2287,0.9226
229,0.8261,0.0983,1.2352,0.9263
230,0.827,0.0987,1.2374,0.9275
231,0.827,0.0987,1.2374,0.9275
232,0.827,0.0987,1.2374,0.9275
233,0.827,0.0987,1.2374,0.9275
234,0.827,0.0987,1.2374,0.9275
235,0.827,0.0987,1.2374,0.9275
236,0.827,0.0987,1.2374,0.9275
237,0.827,0.0987,1.2374,0.9275
238,0.827,0.0987,1.2374,0.9275
239,0.827,0.0987,1.2374,0.9275
240,0.827,0.0987,1.2374,0.9275
241,0.827,0.0987,1.2374,0.9275
242,0.827,0.0987,1.2374,0.9275
243,0.827,0.0987,1.2374,0.9275
244,0.827,0.0987,1.2374,0.9275
245,0.827,0.0987,1.2374,0.9275
246,0.827,0.0987,1.2374,0.9275
247,0.827,0.0987,1.2374,0.9275
248,0.827,0.0987,1.2374,0.9275
249,0.827,0.0987,1.2374,0.9275
250,0.827,0.0987,1.2374,0.9275
