Frame,Pillar1,Pillar2,Pillar3,Pillar4,Pillar5
191,-177.439,156.4657,-169.1921,27.0471,47.9616
192,-178.0895,156.4434,-169.9387,26.6822,47.8253
193,-178.7333,156.406,-170.6353,26.3205,47.7022
194,-179.3562,156.3493,-171.3017,25.9625,47.5911
195,179.712,156.2694,-171.9514,25.6083,47.4907
196,179.2049,156.1629,-172.5937,25.258,47.3995
197,178.5536,156.027,-173.2353,24.9116,47.3156
198,177.8765,155.8591,-173.8812,24.569,47.2368
199,177.1822,155.657,-174.5348,24.2298,47.1608
200,176.4716,155.4187,-175.199,23.8934,47.0846
201,175.744,155.1427,-175.8756,23.5585,47.0048
202,174.9982,154.8275,-176.566,23.2235,46.9176
203,174.2332,154.472,-177.2713,22.8858,46.8186
204,173.4479,154.075,-177.9924,22.5418,46.7028
205,172.6411,153.6359,-178.7292,22.1866,46.5645
206,171.812,153.1538,-179.4794,21.8132,46.3973
207,170.9598,152.628,179.7266,21.4122,46.1941
208,170.0836,152.0581,178.9498,20.9712,45.947
209,169.1827,151.4436,178.1464,20.4732,45.6471
210,168.2565,150.7841,177.3256,19.8962,45.285
211,167.2944,150.0707,176.4642,19.2887,44.8744
212,166.2899,149.2997,175.5443,18.7275,44.4374
213,165.2491,148.4777,174.5746,18.2284,43.9763
214,164.1776,147.6113,173.5631,17.8098,43.4936
215,163.0811,146.7067,172.5174,17.4928,42.9915
216,161.9653,145.7704,171.4445,17.3021,42.4722
217,160.8354,144.8083,170.3512,17.267,41.9378
218,159.6969,143.8266,169.2439,17.4223,41.3907
219,158.5552,142.8309,168.1288,17.8097,40.8329
220,157.4156,141.8272,167.012,18.4796,40.2668
221,156.2831,140.8211,165.8993,19.4935,39.6947
222,155.1631,139.8183,164.7963,20.9258,39.119
223,154.0605,138.8242,163.7087,22.8661,38.5423
224,152.9806,137.8444,162.6419,25.4197,37.9672
225,151.9282,136.8842,161.6011,28.704,37.3966
226,150.9085,135.9489,160.5916,32.8371,36.8334
227,149.9264,135.0439,159.6187,37.9106,36.2807
228,148.9868,134.1744,158.6874,43.9452,35.742
229,148.0946,133.3455,157.8028,50.831,35.2207
230,147.2548,132.5625,156.9698,58.2863,34.7207
231,146.4723,131.8304,156.1934,65.8799,34.2458
232,145.7517,131.1542,155.4785,73.1332,33.8002
233,145.0981,130.5391,154.8299,79.6527,33.3882
234,144.5161,129.99,154.2525,85.2079,33.0146
235,144.0107,129.5119,153.751,89.7271,32.684
236,143.5865,129.1098,153.3302,93.2441,32.4014
237,143.2483,128.7885,152.9947,95.8416,32.172
238,143.0009,128.553,152.7494,97.6116,32.0012
239,142.849,128.4081,152.5988,98.6338,31.8945
240,142.7973,128.3587,152.5475,98.9655,31.8576
241,142.7973,128.3587,152.5475,98.9655,31.8576
242,142.7973,128.3587,152.5475,98.9655,31.8576
243,142.7973,128.3587,152.5475,98.9655,31.8576
244,142.7973,128.3587,152.5475,98.9655,31.8576
245,142.7973,128.3587,152.5475,98.9655,31.8576
246,142.7973,128.3587,152.5475,98.9655,31.8576
247,142.7973,128.3587,152.5475,98.9655,31.8576
248,142.7973,128.3587,152.5475,98.9655,31.8576
249,142.7973,128.3587,152.5475,98.9655,31.8576
250,142.7973,128.3587,152.5475,98.9655,31.8576
