Frame,Pillar1,Pillar2,Pillar3,Pillar4
47,45.3292,177.7495,128.1555,153.4186
48,45.3406,177.7528,128.1688,153.4319
49,45.3476,177.7548,128.177,153.4401
50,45.3499,177.7555,128.1798,153.4428
51,43.5874,177.0329,126.7043,151.9836
52,38.6274,173.415,122.4728,147.7977
53,31.2138,166.9639,115.777,141.1727
54,22.7382,158.2515,106.9091,132.3981
55,16.8914,147.6456,96.1614,121.7654
56,-20.4548,135.4605,83.8269,109.5673
57,-31.9695,121.9967,70.1986,96.0967
58,-46.5544,107.5501,55.5704,81.6466
59,-62.3761,92.4148,40.2373,66.5103
60,-78.7033,76.8843,24.4994,50.9817
61,-95.101,61.2521,8.7106,35.3568
62,-111.228,45.8125,-7.3121,19.9423
63,-126.777,30.863,-22.4455,5.2039
64,-141.4502,16.7178,-36.9171,-9.4573
65,-154.9423,3.972,-50.3534,-22.4861
66,-166.8871,-8.5192,-62.4531,-34.2279
67,-176.0762,-18.5255,-72.9214,-44.3317
68,173.1068,-26.6806,-81.4649,-52.4966
69,167.3413,-32.6218,-87.7906,-58.4282
70,163.8673,-36.0466,-91.6059,-61.8333
71,161.769,-38.0864,-94.0454,-63.8466
72,159.75,-40.0704,-96.4393,-65.7986
73,157.8101,-42.0002,-98.7879,-67.6902
74,155.9478,-43.8774,-101.0918,-69.5226
75,154.1608,-45.7037,-103.3513,-71.2967
76,152.4465,-47.4809,-105.5669,-73.0135
77,150.8023,-49.2107,-107.739,-74.6742
78,149.2256,-50.8948,-109.8677,-76.2796
79,147.7139,-52.5351,-111.9535,-77.8308
80,146.2646,-54.1334,-113.9966,-79.3288
81,144.8754,-55.6913,-115.9969,-80.7743
82,143.5438,-57.2108,-117.9549,-82.1685
83,142.2677,-58.6936,-119.8706,-83.5122
84,141.0449,-60.1416,-121.744,-84.8062
85,139.8732,-61.5566,-123.5752,-86.0514
86,138.7505,-62.9402,-125.3642,-87.2487
87,137.6747,-64.2944,-127.1112,-88.3988
88,136.6439,-65.6207,-128.816,-89.5026
89,135.6559,-66.9208,-130.4786,-90.5606
90,134.7089,-68.1962,-132.0991,-91.5737
91,133.8008,-69.4483,-133.6774,-92.5425
92,132.9297,-70.6786,-135.2136,-93.4677
93,132.0936,-71.8879,-136.7076,-94.3498
94,131.2907,-73.0773,-138.1595,-95.1895
95,130.5188,-74.2471,-139.5693,-95.9873
96,129.7762,-75.3977,-140.9371,-96.7437
97,129.0609,-76.5286,-142.2629,-97.4591
98,128.3708,-77.6388,-143.547,-98.134
99,127.704,-78.7266,-144.7895,-98.7688
100,127.0585,-79.789,-145.9907,-99.3638
101,126.4324,-80.8221,-147.1507,-99.9193
102,125.8235,-81.8192,-148.2698,-100.4356
103,125.2298,-82.7723,-149.3484,-100.9129
104,124.6493,-83.6698,-150.3869,-101.3514
105,124.0797,-84.4951,-151.3855,-101.7512
106,123.5191,-85.2266,-152.3448,-102.1124
107,122.9651,-85.8333,-153.2652,-102.4351
108,122.4156,-86.2724,-154.1472,-102.7192
109,121.8682,-86.4836,-154.9914,-102.9648
110,121.3208,-86.3794,-155.798,-103.1717
111,120.7708,-85.8345,-156.5678,-103.3399
112,120.2158,-84.6643,-157.3011,-103.469
113,119.6534,-82.6033,-157.9987,-103.559
114,119.0811,-79.2855,-158.6608,-103.6096
115,118.4961,-74.2921,-159.2879,-103.6204
116,117.8957,-67.4025,-159.8804,-103.591
117,117.2771,-59.1917,-160.4387,-103.5213
118,116.6375,-51.3871,-160.9629,-103.4106
119,115.9738,45.7331,-161.4532,-103.2586
120,115.283,42.4622,-161.9096,-103.0648
121,114.7624,40.7665,-162.1265,-102.6243
122,114.6009,39.9896,-161.9104,-101.7439
123,114.7826,39.7702,-161.2793,-100.4409
124,115.2912,39.944,-160.251,-98.7327
125,116.1108,40.4508,-158.8433,-96.6367
126,117.2255,41.2716,-157.0739,-94.1704
127,118.6193,42.4011,-154.9604,-91.3515
128,120.2766,43.8375,-152.5201,-88.1978
129,122.1816,45.5771,-149.7704,-84.7269
130,124.3188,47.6138,-146.7285,-80.957
131,126.6728,49.9387,-143.4116,-76.906
132,129.2286,52.5404,-139.8369,-72.5923
133,131.9708,55.405,-136.0213,-68.0341
134,134.8848,58.5182,-131.9821,-63.25
135,137.9557,61.8634,-127.7359,-58.2587
136,141.1692,65.4245,-123.2999,-53.0791
137,144.5107,69.184,-118.6911,-47.7307
138,147.966,73.1245,-113.9266,-42.2334
139,151.5208,77.2283,-109.0234,-36.6082
140,155.1609,81.4777,-103.9988,-30.8778
141,158.8717,85.8548,-98.8702,-25.0695
142,162.6377,90.3418,-93.6552,-19.2204
143,166.4407,94.9207,-88.3716,-13.4016
144,170.2555,99.574,-83.0382,-7.84
145,174.0248,104.2839,-77.6736,-4.0718
146,177.4218,109.0328,-72.2981,6.7537
147,-177.1828,113.8032,-66.9325,12.1795
148,-173.7295,118.5775,-61.5999,17.99
149,-169.993,123.3384,-56.3256,23.8642
150,-166.2394,128.0686,-51.1387,29.7164
151,-162.5208,132.7508,-46.074,35.5052
152,-158.8618,137.3677,-41.1742,41.2027
153,-155.2802,141.902,-36.4951,46.7861
154,-151.7917,146.3365,-32.1125,52.2346
155,-148.4112,150.6538,-28.1323,57.5289
156,-145.1532,154.8361,-24.7033,62.6502
157,-142.0323,158.865,-22.0255,67.5803
158,-139.063,162.721,-20.3307,72.3013
159,-136.26,166.3815,-19.8067,76.7954
160,-133.6381,169.8173,-20.494,81.0451
161,-131.2122,172.9778,-22.2623,85.0332
162,-128.9976,175.7301,24.9129,88.7423
163,-127.0094,177.4982,28.3004,92.1555
164,-125.2631,-176.9692,32.3972,95.2557
165,-123.7742,-175.2175,37.31,98.0261
166,-122.5583,-173.4168,-43.2669,100.4498
167,-121.6313,-171.8243,-50.5366,102.5101
168,-121.009,-170.5135,-59.2218,104.1904
169,-120.7075,-169.5197,-68.9561,105.474
170,-120.7428,-168.8662,-78.8133,106.3444
171,-120.9132,-168.3531,-87.3408,106.9625
172,-121.014,-167.7747,-93.5447,107.5003
173,-121.0565,-167.1407,-97.5322,107.9578
174,-121.0522,-166.4604,-99.7747,108.3346
175,-121.0119,-165.7423,-100.7814,108.6298
176,-120.9466,-164.9949,-100.9695,108.8423
177,-120.8668,-164.2263,-100.645,108.9707
178,-120.7829,-163.4443,-100.0217,109.0132
179,-120.705,-162.6573,-99.2473,108.9682
180,-120.6429,-161.873,-98.4218,108.8333
181,-120.6062,-161.0999,-97.6139,108.6064
182,-120.604,-160.3462,-96.87,108.2849
183,-120.6454,-159.6205,-96.2215,107.8663
184,-120.7391,-158.9315,-95.6904,107.3478
185,-120.8934,-158.2883,-95.2907,106.7264
186,-121.1164,-157.7001,-95.0323,105.9992
187,-121.416,-157.1761,-94.9219,105.1629
188,-121.7997,-156.7261,-94.9636,104.2142
189,-122.2749,-156.3595,-95.1606,103.1498
190,-122.8484,-156.0859,-95.5147,101.9661
191,-123.527,-155.9151,-96.0275,100.6594
192,-124.3172,-155.8565,-96.7,99.2261
193,-125.2252,-155.9194,-97.5333,97.6624
194,-126.2569,-156.1131,-98.5281,95.9643
195,-127.4181,-156.4462,-99.6855,94.128
196,-128.7145,-156.9275,-101.0066,92.1496
197,-130.1513,-157.5649,-102.4924,90.0254
198,-131.7337,-158.3661,-104.1443,87.7519
199,-133.4667,-159.3383,-105.9636,85.3261
200,-135.3552,-160.4882,-107.9521,82.7457
201,-137.4038,-161.8215,-110.1112,80.0095
202,-139.6171,-163.3435,-112.443,77.1183
203,-141.9997,-165.0581,-114.9495,74.0756
204,-144.5558,-166.967,-117.6326,70.8891
205,-147.2897,-169.0681,-120.4948,67.5732
206,-150.2055,-171.3491,-123.5384,64.1515
207,-153.3073,-173.7662,-126.7656,60.6616
208,-156.5989,-176.1296,-130.1792,57.1608
209,-160.0837,177.3534,-133.7816,53.7335
210,-163.7646,175.621,-137.5754,50.4982
211,-167.6422,172.5047,-141.5628,47.6124
212,-171.71,168.9017,-145.7463,45.2661
213,-175.914,164.9732,-150.1271,43.6565
214,178.5422,160.7582,-154.7055,42.9385
215,174.4374,156.2677,-159.4785,43.1632
216,169.5341,151.5039,-164.4335,44.2419
217,164.3547,146.465,-169.5247,-45.9595
218,158.9277,141.1475,-174.5044,-48.0345
219,153.2558,135.5469,176.6805,-50.1884
220,147.3366,129.6575,172.2551,-52.2
221,141.1937,123.5231,166.4034,-54.3521
222,134.8772,117.2157,160.2034,-57.0058
223,128.4238,110.7717,153.8132,-60.1111
224,121.8697,104.2276,147.2995,-63.6047
225,115.2513,97.6201,140.7097,-67.4165
226,108.6048,90.9854,134.0849,-71.4739
227,101.9666,84.3603,127.4639,-75.7055
228,95.3728,77.7813,120.8844,-80.0425
229,88.8599,71.2853,114.3833,-84.4198
230,82.464,64.9091,107.9974,-88.7762
231,76.2215,58.6898,101.7634,-93.0547
232,70.1688,52.665,95.7175,-97.2026
233,64.3422,46.8725,89.8963,-101.1716
234,58.7782,41.3507,84.3358,-104.9183
235,53.5131,36.1388,79.0724,-108.4049
236,48.5834,31.2768,74.142,-111.5994
237,44.0252,26.8062,69.5806,-114.4767
238,39.8748,22.7695,65.4239,-117.0192
239,36.1679,19.2105,61.7076,-119.2164
240,32.9396,16.1719,58.467,-121.0651
241,30.2244,13.6913,55.7373,-122.5677
242,28.0559,11.7924,53.5534,-123.7303
243,26.4667,10.4736,51.9501,-124.5597
244,25.4891,9.7059,50.9624,-125.06
245,25.1557,9.4537,50.6253,-125.2288
246,25.1557,9.4537,50.6253,-125.2288
247,25.1557,9.4537,50.6253,-125.2288
248,25.1557,9.4537,50.6253,-125.2288
249,25.1557,9.4537,50.6253,-125.2288
250,25.1557,9.4537,50.6253,-125.2288
