Frame,Pillar1,Pillar2,Pillar3,Pillar4
46,-85.3312,-130.2896,-19.6725,-176.1626
47,-91.636,-136.8261,-22.7989,176.2107
48,-98.0051,-143.4416,-25.1459,170.3234
49,-104.4351,-150.1357,-26.6182,163.9745
50,-110.9223,-156.9064,-28.0244,157.4548
51,-117.4537,-163.7479,31.4581,150.79
52,-124.018,-170.6327,37.2059,143.9839
53,-130.6137,-177.2273,41.931,137.0471
54,-137.2391,174.7531,43.6076,129.988
55,-143.8919,167.7164,42.5114,122.8139
56,-150.5685,160.4706,39.4695,115.5315
57,-157.2627,153.1168,35.1472,108.1476
58,-163.9616,145.6714,29.9918,100.6688
59,-170.6194,138.1399,24.3073,93.1015
60,-176.809,130.5254,18.3385,85.4525
61,175.0429,122.8299,12.4072,77.7284
62,168.5202,115.0557,7.4824,69.9362
63,161.7715,107.2045,-7.1273,62.0829
64,154.9736,99.2787,-12.004,54.1756
65,148.157,91.2805,-18.433,46.2218
66,141.3337,83.2129,-25.307,38.2294
67,134.5111,75.0788,-32.3689,30.207
68,127.6956,66.8819,-39.5301,22.1654
69,120.893,58.6263,-46.7494,14.1239
70,114.1094,50.317,-54.0032,6.1652
71,107.3515,41.9599,-61.2761,-2.7243
72,100.6263,33.5626,-68.5573,-10.383
73,93.9418,25.1361,-75.8381,-18.4066
74,87.3072,16.7023,-83.1118,-26.4499
75,80.7327,8.3442,-90.3725,-34.4814
76,74.2306,-2.2477,-97.6151,-42.4885
77,67.8155,-9.2697,-104.835,-50.4625
78,61.5051,-17.6721,-112.0278,-58.3965
79,55.3213,-26.1448,-119.1896,-66.2838
80,49.2923,-34.6168,-126.3164,-74.1186
81,43.4549,-43.064,-133.4041,-81.8951
82,37.8592,-51.4706,-140.4487,-89.6075
83,32.5754,-59.823,-147.4454,-97.2508
84,27.7051,-68.1085,-154.3884,-104.8196
85,23.399,-76.3148,-161.2682,-112.3089
86,19.8756,-84.4297,-168.0613,-119.7137
87,17.4163,-92.4416,-174.6444,-127.0291
88,16.2719,-100.339,177.3646,-134.2501
89,16.4729,-108.1106,171.3532,-141.3717
90,17.7547,-115.7456,164.853,-148.3886
91,19.7339,-123.2334,158.3653,-155.2948
92,22.0903,-130.5634,151.9355,-162.0823
93,24.5817,-137.7254,145.5777,-168.7358
94,26.9685,-144.7086,139.2994,-175.1824
95,28.9668,-151.5015,133.1065,177.72
96,30.2951,-158.0901,127.0037,171.7625
97,30.7805,-164.4528,120.9959,165.6462
98,30.445,-170.5369,115.0879,159.6429
99,29.5515,-176.0321,109.2844,153.7792
100,28.651,176.4862,103.5904,148.0665
101,-27.9264,171.5321,97.9158,142.4647
102,-27.9288,166.3154,92.1723,136.9307
103,-29.8484,161.2188,86.3664,131.4678
104,-33.8929,156.2967,80.503,126.0784
105,-39.3834,151.5699,74.5853,120.7648
106,-45.5378,147.0535,68.6156,115.5293
107,-51.8475,142.7623,62.5953,110.3736
108,-58.057,138.7136,56.5248,105.2993
109,-64.0602,134.9276,50.4042,100.3081
110,-69.8251,131.429,44.2336,95.4012
111,-75.3521,128.2478,38.0133,90.5797
112,-80.6537,125.4203,31.7445,85.8448
113,-85.7457,122.9904,25.4307,81.1973
114,-90.6433,121.0112,19.08,76.6378
115,-95.3594,119.5456,12.7148,72.1668
116,-99.9051,118.667,6.4344,67.7846
117,-104.2889,118.4577,-2.1837,63.4914
118,-108.5179,119.0034,-7.2666,59.287
119,-112.5972,120.3818,-13.6319,55.1711
120,-116.531,122.6424,-20.081,51.143
121,-120.3225,125.7757,-26.5199,47.2019
122,-123.974,129.681,-32.9081,43.3469
123,-127.4871,134.1474,-39.2131,39.5765
124,-130.8631,138.8722,-45.4043,35.8896
125,-134.1027,143.5206,-51.452,32.285
126,-137.2064,147.8024,-57.3282,28.7623
127,-140.1745,151.5253,-63.0067,25.3225
128,-143.0068,154.6055,-68.4643,21.9703
129,-145.7033,157.0453,-73.6813,18.7174
130,-148.2638,158.8991,-78.6413,15.5913
131,-150.6879,160.2449,-83.3314,12.6554
132,-152.9753,161.1655,-87.7421,10.0562
133,-155.1256,161.7387,-91.8668,8.1254
134,-157.1383,162.033,-95.7013,7.4436
135,-159.0133,162.1061,-99.2434,-8.395
136,-160.7502,162.0064,-102.4922,-10.6352
137,-162.3488,161.7731,-105.4481,-13.6308
138,-163.8091,161.4378,-108.1117,-17.0693
139,-165.1311,161.0257,-110.4838,-20.7865
140,-166.3152,160.5559,-112.5652,-24.6576
141,-167.362,160.0424,-114.3563,-28.534
142,-168.2722,159.495,-115.8561,-32.2136
143,-169.0472,158.9189,-117.0634,-35.4782
144,-169.6887,158.3155,-117.975,-38.2699
145,-170.1989,157.6822,-118.5863,40.9541
146,-170.6531,157.0195,-119.0533,45.2726
147,-171.121,156.3357,-119.5334,51.7871
148,-171.5972,155.6373,-120.0214,58.8563
149,-172.0764,154.9309,-120.5126,65.2441
150,-172.5531,154.2227,-121.0021,70.4975
151,-173.0218,153.519,-121.485,74.6424
152,-173.4773,152.8259,-121.9563,77.8712
153,-173.9143,152.1495,-122.4112,80.3915
154,-174.3274,151.4957,-122.8447,82.378
155,-174.7116,150.8704,-123.252,83.9665
156,-175.0619,150.2791,-123.6281,85.2595
157,-175.3733,149.7277,-123.9681,86.3344
158,-175.6413,149.2215,-124.2669,87.25
159,-175.8615,148.7659,-124.5196,88.0514
160,-176.0296,148.3662,-124.7212,88.7744
161,-176.1416,148.0277,-124.8666,89.4471
162,-176.1933,147.7553,-124.9508,90.0925
163,-176.1804,147.5541,-124.9686,90.7296
164,-176.0981,147.4289,-124.9149,91.3744
165,-175.9412,147.3846,-124.7845,92.0405
166,-175.7043,147.4257,-124.5721,92.7398
167,-175.3811,147.5571,-124.2725,93.4828
168,-174.9657,147.7831,-123.8804,94.2788
169,-174.4526,148.1082,-123.3904,95.1361
170,-173.8358,148.5368,-122.7969,96.0627
171,-173.1104,149.0732,-122.0945,97.0657
172,-172.2712,149.7215,-121.2776,98.1518
173,-171.3135,150.4859,-120.3403,99.3273
174,-170.2326,151.3703,-119.277,100.5982
175,-169.0243,152.3789,-118.0817,101.9704
176,-167.6839,153.5154,-116.7483,103.4492
177,-166.2073,154.7837,-115.2706,105.0401
178,-164.5902,156.1873,-113.6421,106.7482
179,-162.8283,157.73,-111.856,108.5787
180,-160.9176,159.415,-109.9055,110.5365
181,-158.8539,161.2454,-107.7832,112.6265
182,-156.6333,163.2243,-105.4813,114.8534
183,-154.2516,165.3538,-102.9915,117.2221
184,-151.7051,167.6348,-100.3047,119.7372
185,-148.9898,170.0657,-97.4108,122.4034
186,-146.1021,172.6366,-94.2986,125.2254
187,-143.0382,175.3046,-90.9553,128.2077
188,-139.7947,177.7702,-87.3657,131.3549
189,-136.368,-177.5418,-83.5116,134.6717
190,-132.7549,-174.6555,-79.3708,138.1624
191,-128.9523,-171.2762,-74.9144,141.8318
192,-124.9571,-167.6505,-70.1052,145.6839
193,-120.7666,-163.8165,-64.8927,149.7232
194,-116.3781,-159.7833,-59.2082,153.9532
195,-111.7892,-155.5532,-52.959,158.3767
196,-106.998,-151.1256,-46.0368,162.994
197,-102.0025,-146.499,-38.4161,167.7973
198,-96.8013,-141.6716,-30.8337,172.742
199,-91.3935,-136.6412,-28.4935,177.3529
200,-85.7784,-131.4054,44.481,-175.6553
201,-79.6475,-125.7535,76.4646,-170.11
202,-72.7434,-119.5276,103.1625,-163.9363
203,-65.1399,-112.804,120.1775,-157.3449
204,-56.9087,-105.6589,132.3687,-150.4062
205,-48.1189,-98.1681,142.5746,-143.1713
206,-38.8389,-90.4072,151.9959,-135.6853
207,-29.1383,-82.4514,161.0846,-127.9907
208,-19.0983,-74.3753,169.715,-120.1273
209,-8.8979,-66.2518,-174.5623,-112.1336
210,3.4442,-58.1523,-168.3477,-104.0462
211,13.3567,-50.1445,-159.2397,-95.9011
212,24.3058,-42.2927,-149.6824,-87.7343
213,35.4688,-34.6556,-139.9966,-79.5822
214,46.7708,-27.2864,-130.3039,-71.4825
215,58.1953,-20.2337,-120.6879,-63.4751
216,69.7608,-13.5501,-111.2217,-55.6023
217,81.5291,-7.3434,-101.9748,-47.9089
218,93.6271,-2.582,-93.0143,-40.443
219,106.2823,5.3159,-84.4068,-33.2552
220,119.8656,10.2787,-76.218,-26.3991
221,134.8647,15.0478,-68.5127,-19.9313
222,151.1853,19.4631,-61.3555,-13.9128
223,161.7103,23.4818,-54.8102,-8.4164
224,-148.5406,27.0752,-48.9399,-3.5918
225,-127.8716,30.2136,-43.8072,1.7365
226,-110.7079,32.8641,-39.4738,4.9522
227,-98.4834,34.9904,-36.0008,7.8508
228,-90.4807,36.5547,-33.448,10.0125
229,-85.9359,37.5193,-31.8742,11.3516
230,-84.4473,37.8484,-31.3371,11.8094
231,-84.4473,37.8484,-31.3371,11.8094
232,-84.4473,37.8484,-31.3371,11.8094
233,-84.4473,37.8484,-31.3371,11.8094
234,-84.4473,37.8484,-31.3371,11.8094
235,-84.4473,37.8484,-31.3371,11.8094
236,-84.4473,37.8484,-31.3371,11.8094
237,-84.4473,37.8484,-31.3371,11.8094
238,-84.4473,37.8484,-31.3371,11.8094
239,-84.4473,37.8484,-31.3371,11.8094
240,-84.4473,37.8484,-31.3371,11.8094
241,-84.4473,37.8484,-31.3371,11.8094
242,-84.4473,37.8484,-31.3371,11.8094
243,-84.4473,37.8484,-31.3371,11.8094
244,-84.4473,37.8484,-31.3371,11.8094
245,-84.4473,37.8484,-31.3371,11.8094
246,-84.4473,37.8484,-31.3371,11.8094
247,-84.4473,37.8484,-31.3371,11.8094
248,-84.4473,37.8484,-31.3371,11.8094
249,-84.4473,37.8484,-31.3371,11.8094
250,-84.4473,37.8484,-31.3371,11.8094
