Frame,Pillar1,Pillar2,Pillar3,Pillar4
78,14.3492,-39.9514,-137.6573,-82.4806
79,26.3248,-28.3025,-125.7186,-70.7206
80,38.3923,-16.657,-113.7439,-58.9389
81,50.4781,-5.2133,-101.7753,-47.1666
82,62.5415,7.0096,-89.848,-35.4357
83,74.5487,18.4239,-77.9949,-23.7816
84,86.4677,29.8566,-66.2478,-12.259
85,98.2668,41.1781,-54.639,-1.7508
86,109.9148,52.3454,-43.2027,10.6988
87,121.3796,63.3241,-31.9789,21.7356
88,132.6281,74.0825,-21.028,32.5955
89,143.624,84.5896,-10.5322,43.2166
90,154.3211,94.8146,3.5473,53.5627
91,164.6318,104.7271,11.3471,63.6019
92,174.0804,114.2962,20.9567,73.303
93,-174.0281,123.4916,30.363,82.6358
94,-165.2992,132.2824,39.4146,91.5698
95,-156.4821,140.6377,48.0549,100.075
96,-148.029,148.5258,56.245,108.121
97,-140.0255,155.9135,63.9513,115.678
98,-132.5171,162.7633,71.1413,122.7155
99,-125.5394,169.0244,77.7846,129.2038
100,-119.1249,174.5661,83.8503,135.1126
101,-113.2367,-177.9549,89.3761,140.4799
102,-107.8038,-174.6994,94.4333,145.3773
103,-102.8064,-170.6089,99.0413,149.8242
104,-98.2239,-166.8338,103.2203,153.8408
105,-94.0358,-163.4399,106.9902,157.4468
106,-90.2218,-160.4264,110.3705,160.6619
107,-86.7606,-157.7795,113.3815,163.506
108,-83.6315,-155.4819,116.043,165.9986
109,-80.8133,-153.5149,118.3747,168.1593
110,-78.2848,-151.8589,120.3968,170.008
111,-76.0245,-150.4942,122.1289,171.5641
112,-74.0109,-149.4008,123.591,172.8479
113,-72.2224,-148.5586,124.8029,173.8796
114,-70.6368,-147.9473,125.7847,174.681
115,-69.2324,-147.5468,126.5559,175.2741
116,-67.9869,-147.3367,127.1366,175.682
117,-66.8779,-147.2967,127.5464,175.9275
118,-65.8827,-147.4062,127.8055,176.0326
119,-64.979,-147.6451,127.9335,176.0173
120,-64.1437,-147.9928,127.9502,175.8999
121,-63.3541,-148.4289,127.8755,175.6982
122,-62.5873,-148.9331,127.7293,175.4297
123,-61.8202,-149.4846,127.5313,175.1127
124,-61.0302,-150.0632,127.3015,174.7656
125,-60.1947,-150.6483,127.0597,174.408
126,-59.2915,-151.2195,126.8256,174.0595
127,-58.2993,-151.7562,126.6193,173.7401
128,-57.1974,-152.2382,126.4605,173.4698
129,-55.9664,-152.6447,126.3691,173.2686
130,-54.5886,-152.9554,126.3651,173.1566
131,-53.0487,-153.15,126.4681,173.1535
132,-51.3341,-153.2078,126.6982,173.2789
133,-49.4356,-153.1084,127.0753,173.5524
134,-47.3488,-152.8316,127.6191,173.992
135,-45.0746,-152.3563,128.3497,174.6152
136,-42.6211,-151.6624,129.2869,175.4353
137,-40.0051,-150.7293,130.4507,176.4539
138,-37.2546,-149.5362,131.8609,177.6248
139,-34.4128,-148.0625,133.5374,178.5693
140,-31.5434,-146.2878,135.5001,-177.883
141,-28.7393,-144.1911,137.7691,-175.9462
142,-26.1348,-141.752,140.3639,-173.4961
143,-23.9184,-138.9498,143.3046,-170.644
144,-22.3362,-135.764,146.6107,-167.3998
145,-21.6592,-132.1741,150.3017,-163.7533
146,22.0973,-128.1595,154.3967,-159.6886
147,23.7065,-123.6997,158.9134,-155.1877
148,26.3807,-118.7745,163.8664,-150.2317
149,29.9366,-113.3632,169.2583,-144.8009
150,34.1963,-107.4459,175.0002,-138.8759
151,39.2432,-100.4625,-177.0822,-131.926
152,45.2972,-91.9648,-169.256,-123.5305
153,52.4004,-82.0995,-159.7686,-113.8337
154,60.5673,-71.0131,-149.1321,-102.9798
155,69.7751,-58.8526,-137.5212,-91.1129
156,79.9602,-45.7665,-125.0872,-78.377
157,91.0203,-31.9082,-111.9763,-64.9163
158,102.8216,-17.4586,-98.3334,-50.8751
159,115.2066,-3.3232,-84.3028,-36.3986
160,127.9956,13.3276,-70.0292,-21.6383
161,140.9747,28.7816,-55.6575,-6.8156
162,153.8282,44.3773,-41.3346,8.4171
163,165.7092,59.9026,-27.2134,23.1438
164,-171.2133,75.1989,-13.4822,37.6587
165,-163.1612,90.1145,2.174,51.7646
166,-151.9412,104.4995,12.9517,65.312
167,-140.7756,118.2036,24.8282,78.1559
168,-130.2449,131.0757,35.857,90.1529
169,-120.6102,142.9624,45.8492,101.1593
170,-112.0611,153.7067,54.6517,111.0324
171,-104.7648,163.1392,62.1169,119.6289
172,-98.8791,171.0401,68.0983,126.8053
173,-94.5564,176.7357,72.4508,132.4189
174,-91.9469,-176.3937,75.0288,136.3265
175,-91.1994,-173.9841,75.6865,138.3849
176,-91.4227,-172.2488,75.3179,139.4906
177,-91.6354,-170.4841,74.9045,140.628
178,-91.8491,-168.731,74.4328,141.7862
179,-92.0752,-167.017,73.8886,142.9541
180,-92.3246,-165.3641,73.2567,144.12
181,-92.6084,-163.7913,72.5212,145.2717
182,-92.9373,-162.3155,71.6649,146.3968
183,-93.3217,-160.952,70.6696,147.4824
184,-93.7721,-159.7152,69.5152,148.5153
185,-94.299,-158.6184,68.1798,149.4815
186,-94.9123,-157.674,66.6394,150.367
187,-95.6223,-156.8936,64.8674,151.1573
188,-96.4391,-156.2884,62.8338,151.8375
189,-97.3725,-155.8688,60.5056,152.3924
190,-98.4326,-155.6446,57.8457,152.8068
191,-99.629,-155.6255,54.8135,153.0652
192,-100.9719,-155.8207,51.3654,153.1516
193,-102.4707,-156.2392,47.4575,153.0507
194,-104.1353,-156.8897,43.0516,152.7466
195,-105.9754,-157.7807,38.1287,152.2236
196,-108.0007,-158.9207,32.7197,151.4661
197,-110.2208,-160.3179,26.9772,150.4589
198,-112.6453,-161.9802,21.3622,149.1865
199,-115.2837,-163.9153,17.1015,147.6341
200,-118.1457,-166.1299,-16.5128,145.7868
201,-121.2407,-168.6287,-20.6465,143.6301
202,-124.5782,-171.4099,-27.7024,141.1497
203,-128.1677,-174.4452,-35.9292,138.3316
204,-132.0186,-177.4827,-44.4327,135.162
205,-136.1402,177.3698,-52.7705,131.6273
206,-140.5416,173.6576,-60.7197,127.714
207,-145.2321,169.2815,-68.1755,123.4087
208,-150.2201,164.488,-75.0945,118.6982
209,-155.5136,159.3042,-81.4585,113.5693
210,-161.1186,153.7297,-87.2523,108.0089
211,-167.3085,147.5117,-93.1354,101.7843
212,-174.2325,140.4513,-99.7305,94.7212
213,177.1465,132.6229,-106.9547,86.8934
214,169.0503,124.1009,-114.7144,78.3746
215,159.9808,114.9595,-122.8979,69.2389
216,150.3336,105.2729,-131.3612,59.5607
217,140.207,95.1148,-139.8926,49.4144
218,129.6809,84.5595,-148.1249,38.8762
219,118.8309,73.6809,-155.3059,28.0251
220,107.7318,62.5534,-159.8426,16.9555
221,96.4572,51.2512,159.5985,5.9189
222,85.0813,39.8497,154.6193,-6.2497
223,73.6779,28.4262,147.0031,-17.4346
224,62.3209,17.0677,138.2549,-28.7652
225,51.0844,5.9594,129.0842,-40.0055
226,40.043,-5.641,119.8406,-51.0627
227,29.2733,-16.2793,110.7277,-61.8574
228,18.8574,-26.7183,101.8851,-72.314
229,8.9147,-36.7634,93.421,-82.3578
230,-1.8854,-46.3275,85.4263,-91.9145
231,-9.927,-55.333,77.981,-100.9103
232,-18.2094,-63.7047,71.1566,-109.2711
233,-25.8287,-71.3682,65.0164,-116.9233
234,-32.6794,-78.2496,59.6143,-123.7933
235,-38.6809,-84.2746,54.9936,-129.8072
236,-43.7573,-89.3696,51.185,-134.8917
237,-47.8341,-93.4607,48.206,-138.9735
238,-50.8373,-96.4742,46.0649,-141.9795
239,-52.6932,-98.3364,44.7675,-143.8367
240,-53.3282,-98.9735,44.3287,-144.472
241,-53.3282,-98.9735,44.3287,-144.472
242,-53.3282,-98.9735,44.3287,-144.472
243,-53.3282,-98.9735,44.3287,-144.472
244,-53.3282,-98.9735,44.3287,-144.472
245,-53.3282,-98.9735,44.3287,-144.472
246,-53.3282,-98.9735,44.3287,-144.472
247,-53.3282,-98.9735,44.3287,-144.472
248,-53.3282,-98.9735,44.3287,-144.472
249,-53.3282,-98.9735,44.3287,-144.472
250,-53.3282,-98.9735,44.3287,-144.472
